idx,void_id,void_ra_deg,void_dec_deg,void_z,r_eff_mpc,theta_void_deg,n_center,n_edge,n_total_RM,center_abs_RM_mean,edge_abs_RM_mean,center_abs_RM_median,edge_abs_RM_median,center_RM_mad,edge_RM_mad,LRI_abs,LRI_mad,PVGU_VOID_RM_index,agn_count_0.5R,agn_z_median_0.5R,agn_count_1.0R,agn_z_median_1.0R,agn_count_1.5R,agn_z_median_1.5R,agn_count_2.0R,agn_z_median_2.0R,agn_count_3.0R,agn_z_median_3.0R,agn_inner_count_0.5_1.0R,agn_shell_count_0.5_1.0R,agn_inner_density_0.5_1.0R,agn_shell_density_0.5_1.0R,agn_shell_contrast_0.5_1.0R,agn_inner_count_1.0_1.5R,agn_shell_count_1.0_1.5R,agn_inner_density_1.0_1.5R,agn_shell_density_1.0_1.5R,agn_shell_contrast_1.0_1.5R,agn_inner_count_1.0_2.0R,agn_shell_count_1.0_2.0R,agn_inner_density_1.0_2.0R,agn_shell_density_1.0_2.0R,agn_shell_contrast_1.0_2.0R,agn_inner_count_1.5_3.0R,agn_shell_count_1.5_3.0R,agn_inner_density_1.5_3.0R,agn_shell_density_1.5_3.0R,agn_shell_contrast_1.5_3.0R,agn_large_count_2.0R,agn_large_density_2.0R,agn_large_count_3.0R,agn_large_density_3.0R,agn_large_count_5.0R,agn_large_density_5.0R,agn_large_count_8.0R,agn_large_density_8.0R,agn_weight_near_0.5R,agn_weight_far_0.5R,agn_weight_zmatch005_0.5R,agn_weight_zmatch010_0.5R,agn_weight_near_1.0R,agn_weight_far_1.0R,agn_weight_zmatch005_1.0R,agn_weight_zmatch010_1.0R,agn_weight_near_1.5R,agn_weight_far_1.5R,agn_weight_zmatch005_1.5R,agn_weight_zmatch010_1.5R,agn_weight_near_2.0R,agn_weight_far_2.0R,agn_weight_zmatch005_2.0R,agn_weight_zmatch010_2.0R,agn_weight_near_3.0R,agn_weight_far_3.0R,agn_weight_zmatch005_3.0R,agn_weight_zmatch010_3.0R,void_nn1_angle_deg,void_nn5_mean_angle_deg,void_nn10_mean_angle_deg,void_isolation_index,void_network_count_3R_dz0.02,void_network_weight_3R_dz0.02,void_network_count_3R_dz0.05,void_network_weight_3R_dz0.05,void_network_count_3R_dz0.1,void_network_weight_3R_dz0.1,PCA1,PCA2,KMEANS_CLUSTER,PVGU_Z,ISO_Z,AGN_Z,NET_Z,TOPOCLASS_SCORE,TOPOCLASS_QUINTILE
25,21371,163.626,49.028,0.459,58.772,1.714101945280717,3,8,11,16.833333333333332,8.8375,12.7,8.95,3.558239999999998,7.19061,-0.3114754098360534,0.3379310344827275,-0.08418315432448,305,1.5245,1187,1.584,2767,1.56,4934,1.559,10982,1.538,305,882,132.17114807427072,127.40431978306754,-0.0183639398998328,1187,1580,128.59602685586833,136.93797636547393,0.0314157486740104,1187,3747,128.59602685586833,135.31292126620014,0.0254515599343185,2767,8215,133.23044325009366,131.85014953614257,-0.0052070719302494,4934,133.63369766361717,10982,132.19522296463035,30566,132.45715777174294,76178,128.9515076588345,128.7701382257901,485.71400000000006,4.165496591879926,9.01783708464482,492.6794451129701,1933.827,17.731062738080013,36.56802210715019,1162.327124171898,4430.246,53.159434576605214,100.37529849063294,2070.3280350332416,7891.027,89.35024426596573,173.01635588515938,4655.576209965269,17278.025999999998,224.3103229607664,429.94601243873353,2.360767411966401,3.2788176257383674,4.116572227336727,1.9128486696860292,9,0.0795086164855026,9,0.933282604029031,9,2.5924817268449645,-0.2894713293803426,-0.7390616324368773,0,-0.7053923551603556,0.03685918520499253,-0.3072870137494686,-0.20827211987375585,-0.1529740363321386,T2_MODERADO
26,17711,223.573,20.632,0.512,54.131,1.4153210065085875,4,8,12,11.175,4.9125,9.9,3.1500000000000004,14.677739999999996,2.001510000000001,-0.3892773892773651,-0.7599999999999545,-0.5190303030302714,71,1.66,296,1.678,679,1.5910000000000002,1212,1.7445,2623,1.7160000000000002,71,225,45.12929635176123,47.67179192087454,0.0273972602739722,296,383,47.036168028596215,48.68879014851987,0.0172642762284195,296,916,47.036168028596215,48.51929044391231,0.0155210643015519,679,1944,47.9542914285538,45.764920244039565,-0.0233609645817631,1212,48.148509840083285,2623,46.312263040168126,7885,50.11894390614609,20656,51.28690280820753,32.88014210948795,114.342,1.441135206726367,3.084663031899209,135.99435308350678,463.184,7.584266452782204,14.903469752195065,317.23935900400875,1047.2240000000002,20.99422746237163,39.9878792796097,552.6213346434837,1948.692,35.846400414326006,68.69166117812352,1189.9568471034693,4223.575,80.20992929636114,152.71567171068637,1.1661410655308069,3.67595444640569,4.956791715706943,2.5972584519685697,2,0.2910213778028024,2,0.7218557807506958,2,1.1183963087163438,-0.9001825067346265,-2.830893066261326,0,-2.805512360882735,0.6371972545228003,-0.5999608667165822,-0.6593015036526518,-0.9090527359907007,T3_ESTRUTURAL
29,12812,256.34,31.79,0.496,55.864,1.5077495792125937,4,6,10,10.0,23.666666666666668,10.85,22.55,11.78667,32.839589999999994,0.4059405940593938,0.471760797342182,0.4289776652083696,214,1.6,855,1.5219999999999998,1836,1.5275,3122,1.5585,6784,1.6,214,641,119.85756767339534,119.67087364275142,-0.0007794232268121,855,981,119.7175471504124,109.88810643701017,-0.0428100987925352,855,2267,119.7175471504124,105.8088418674405,-0.0616721854304632,1836,4948,114.2567467540778,102.64022929178957,-0.0535577658760518,3122,109.28601818818348,6784,105.54435865736164,15317,85.78777402118673,30117,65.8905951668306,90.9917197569902,344.141,3.63538197521961,8.119371065429885,366.6426793551397,1329.524,21.174080299359648,40.83584409476354,785.0060617774269,2874.094,37.365590598397134,75.5816434882053,1332.394312118343,4908.664000000001,64.41363450810418,128.40641426242954,2873.4799369172297,10878.471,144.6103627299243,283.891856377594,1.038551275110674,1.6859697036987975,3.4197965994613617,1.118202735349566,7,0.1258707147517016,7,0.8989068654393142,7,2.223801707111948,-0.28076416801628024,1.637509293487294,0,1.7729481524440258,-0.6601738180635925,-0.43778479014428795,-0.3371376580962976,1.8876967826210187,T1_FORTE
30,6729,250.69,20.509,0.549,62.158,1.5156661487216223,4,10,14,23.3,25.22,20.4,16.25,9.117990000000002,24.01812,0.0395713107996693,0.4496644295301875,0.1831039023553507,61,1.577,300,1.7435,736,1.863,1353,1.816,2781,1.8225,61,239,33.809040953383786,44.15497698283457,0.1327014218009462,300,436,41.56849297547187,48.330301166148615,0.0752157829839694,300,1053,41.56849297547187,48.635136781302094,0.078341013824884,736,2045,45.3250530814034,41.97904599251356,-0.0383258876087463,1353,46.868475829844535,2781,42.81554776473602,6713,37.20657244591236,17982,38.93149170234037,29.569692359563057,89.496,1.2731261824823294,4.057736440882451,134.05767369570898,482.64,6.891555598941406,16.585793972869403,310.9266120764249,1258.3650000000002,16.037271129796167,36.68470224469492,570.3214536214093,2327.1360000000004,37.180285826332295,74.25536219940653,1174.7028275774032,4765.009,75.96530009308351,154.57410404832615,1.813410212129019,2.7574408261360133,3.991542954809692,1.8192930075399107,6,0.0787552999914461,6,0.5758443932078395,6,1.4596264222427824,-0.6304434176989775,0.4916751694705177,0,0.585486282711895,-0.04520426134487515,-0.5919712069373075,-0.4015704272075684,1.5338236555118958,T1_FORTE
33,4395,238.258,20.882,0.595,91.328,2.054782435942348,3,11,14,10.633333333333333,57.60909090909092,11.8,21.1,1.1860799999999958,29.20722,0.6883658969804518,0.9219512195121652,0.7701207598665514,165,1.503,590,1.6190000000000002,1407,1.7,2673,1.76,6280,1.77,165,425,49.75793785041877,42.72146179076359,-0.0760869565217383,590,817,44.48058080567738,49.27543663489958,0.051141846252814,590,2083,44.48058080567738,52.346355829506216,0.0812354009862437,1407,4873,47.14438959968972,54.4265838709519,0.0716956234880133,2673,50.37991207354901,6280,52.60603530313636,16466,49.65540634212094,46187,54.40743076461391,74.10979731177858,255.859,3.2002536354491458,9.00136712039864,267.844513110467,943.855,17.652064782032177,39.39724869622832,613.825309341511,2344.821,36.77998677784744,80.75974116336216,1147.6253989487973,4536.2880000000005,70.8492892875922,145.69237169600126,2703.17067856486,10633.855,170.9122282753575,348.56996749249845,3.7586416158363303,4.8894642494432965,6.86176071164557,2.3795532626297486,4,0.1042013770532112,4,0.7494113193408055,4,1.656171058330077,-1.075634896062616,3.3357822293586255,0,3.420518890893136,0.44623459380182745,-0.49791749269356556,-0.5304359654301102,4.8951069428186385,T5_ANOMALO
35,19796,153.402,23.473,0.536,41.471,1.0357586798137104,4,8,12,7.125,10.7875,7.4,9.1,10.15581,13.936439999999996,0.2044661549197374,0.1569230769230704,0.1878260776209039,44,1.924,201,1.847,414,1.789,762,1.7285,1802,1.78,44,157,52.22105389355765,62.11140500976175,0.0865051903114178,201,213,59.63881723071072,50.55947490603538,-0.0823909531502413,201,561,59.63881723071072,55.484869761905,-0.0360824742268037,414,1388,54.59473816144664,61.0124771079613,0.0555133079847903,762,56.52335662910643,1802,59.40804237133264,5132,60.90873831403133,14616,67.76126808489335,18.445545952111488,78.745,0.6918301662449173,2.346574878460055,84.18802104430385,348.324,4.581746441547569,10.05860119775346,176.21440266917534,704.356,8.647909435882696,20.02639799412264,327.35652909775627,1267.679,18.546641652100995,39.11637450290447,762.9617194800778,3042.96,44.99208035830195,92.78442897047614,0.8067833386537472,2.748843942427057,4.16242684514505,2.6539424636236744,3,0.1362496632524936,3,0.5158807264280945,3,0.9926910140000916,-1.1306345862490186,0.5535259336128877,0,0.6082923072546139,0.6869183003043543,-0.6371057762167187,-0.594868734541381,2.527185118317068,T5_ANOMALO
36,19847,167.397,25.655,0.569,65.068,1.5308549929197153,5,10,15,32.959999999999994,16.369999999999997,27.5,11.95,14.381220000000004,21.4977,-0.3363065071964253,0.1983471074380109,-0.1491777420743726,119,1.3475,449,1.5445,1002,1.6425,1863,1.6125,4499,1.653,119,330,64.65304293468239,59.763316998445895,-0.0393013100436679,449,553,60.985748482505024,60.08929872752832,-0.0074040834642136,449,1414,60.985748482505024,64.01918957257764,0.0242665700833028,1002,3497,60.487720840851296,70.36778435810278,0.0755036137167455,1863,63.2608293000595,4499,67.89776847878991,13288,72.19408693412265,35987,76.37437815422844,55.0697446538775,176.17899999999997,4.724928344311021,9.716988272000362,201.061617174906,721.7109999999999,12.013307514942392,25.937474917732203,435.64446734502167,1645.398,27.698057036206723,56.157208224047125,806.3888834836205,3042.6310000000003,50.10007010632245,101.01447023891606,1923.3276635085028,7431.175,115.3318090103492,229.0689190055096,2.008612411402569,4.137289640896002,5.066097544184329,2.7026006120948627,3,0.0159085139245318,3,0.222634824081929,3,0.6653951288163926,-0.9936894481906299,-1.0465681475403885,0,-1.0192875581149432,0.7295993660429987,-0.5546861279673592,-0.594868734541381,0.8598666704367957,T1_FORTE
37,19861,171.603,27.345,0.652,82.37,1.691220887023605,4,16,20,31.750000000000004,21.356250000000003,31.3,19.450000000000003,13.71405,10.08168,-0.1957161351065044,-0.1526479750778752,-0.1806422790964842,156,1.701,595,1.744,1329,1.584,2477,1.583,5700,1.5975,156,439,69.44389147252294,65.14074435136233,-0.0319735391400217,595,734,66.21653113165247,65.34848248824593,-0.0065978683809845,595,1882,66.21653113165247,69.81485243124368,0.0264521407144803,1329,4371,65.73428188531551,72.06534891414951,0.0459440057430003,2477,68.91527210634588,5700,70.482582156941,17661,78.61849790360432,46088,80.14147811963234,69.1023730701375,254.48,4.224588308560378,8.461781946952945,253.07171685358836,998.296,13.857546825286546,28.59280388312166,580.3505490785872,2143.2580000000003,32.53814498561076,71.17542709792286,1077.7624026912708,3982.181,61.32555570579655,132.81520996294532,2479.8155732445803,9126.314,143.07744516120354,310.07799540376345,2.4764632909806505,3.0662978078456358,3.883374470836375,1.81306760776839,10,0.0454017710845871,10,0.5323374298415052,10,1.617933945301235,-0.2990366812446816,-1.2208548854724626,0,-1.1712473993317862,-0.050664943784424786,-0.5088507113388888,-0.143839350762485,-0.5692222810148373,T3_ESTRUTURAL
38,22129,194.166,43.544,0.466,69.996,2.0107874648017074,7,18,25,9.871428571428572,12.405555555555557,5.7,10.75,10.52646,14.900129999999995,0.1137553885068886,0.1720116618075733,0.1341450841621282,380,1.5645,1556,1.603,3535,1.5825,6458,1.583,14526,1.556,380,1176,119.66341062988832,123.44225517609532,0.0155440414507771,1556,1979,122.49754403954356,124.6388892823942,0.0086646279306829,1556,4902,122.49754403954356,128.63816642712996,0.0244514106583071,3535,10991,123.6871802855717,128.18913705975658,0.0178736803111686,6458,127.10301083023336,14526,127.06364786621036,41518,130.74172322451852,105967,130.34922526950427,161.02147400670538,600.1750000000001,8.147200580593186,15.947534869915868,650.6416525416128,2493.557,30.33863122650712,59.177983644150665,1486.7504311697303,5634.254,68.88304014503545,138.24737613932282,2722.8351622409773,10260.106,122.64527552050646,249.60034224355684,6113.086034548755,23073.695,269.76093537173347,541.7450969151741,0.9138590271535983,3.139422495374853,4.51923229538401,1.5612900668658602,8,1.0249520770813716,8,1.9069898643528829,8,3.1888935327259884,-0.18690970309813457,0.28543754320644954,0,0.3490367766035386,-0.27151456738114177,-0.19963686093397856,-0.2727048889850267,0.5498639591414021,T2_MODERADO
41,17611,206.257,24.07,0.466,69.175,1.9872024526781265,3,18,21,24.58333333333333,12.661111111111111,18.15,11.25,5.337359999999997,15.159584999999998,-0.3201073985680103,0.4792043399638104,-0.0403482900818731,168,2.176,642,2.1685,1590,2.028,3042,1.922,6435,1.883,168,474,54.16704841210023,50.9428193399514,-0.0306748466257666,642,948,51.748876607988606,61.13138320794165,0.0831191088260487,642,2400,51.748876607988606,64.48458144297646,0.1095700416088756,1590,4845,56.96138027462919,57.8569994613372,0.0078003120124804,3042,61.300655234229495,6435,57.63309466466019,19874,64.07832857988572,60392,76.06157895516083,70.86586501572293,304.96400000000006,4.180785843185999,9.507309534428114,273.3323836600813,1157.1370000000002,12.055094504869698,28.492410867103,671.0141856041287,2794.69,33.74357731476319,72.14192991709407,1276.3620603023485,5320.4400000000005,69.04412580364611,137.5304184379828,2730.210324616931,11076.812,165.7600745854201,319.5364831639955,1.4199772148759944,2.5115689059460053,4.226476031744997,1.2638716818006808,7,1.3005205295285096,7,2.046400633332233,7,3.146739351426437,-0.21346861611594944,-0.5991914799817519,0,-0.4936892875008084,-0.5323985928463708,-0.47226647971799957,-0.3371376580962976,-0.21668374253288192,T2_MODERADO
42,17222,141.005,32.063,0.47,70.332,2.003244563886511,6,17,23,8.999999999999998,9.529411764705882,8.099999999999998,8.399999999999999,7.264739999999997,10.3782,0.0285714285714271,0.1764705882352843,0.0803361344537771,509,1.6245,1888,1.613,3934,1.584,6586,1.585,14139,1.573,509,1379,161.49532514455777,145.84286403035048,-0.0509291121816928,1888,2046,149.75597930890228,129.83081935000598,-0.0712664548343165,1888,4698,149.75597930890228,124.21497012592214,-0.0932252460914877,3934,10205,138.68644599840434,119.9199441970612,-0.0725678193302127,6586,130.60022242166718,14139,124.611569647397,36093,114.51573222873328,86073,106.67659566220162,211.4255998981512,827.672,4.4843777824151765,12.85787174026744,782.468054139222,3068.036,24.849923914768013,57.85794116384277,1646.6520281117373,6314.441999999999,66.10009523340221,140.0031622704876,2746.189885193041,10624.201,122.06313291074272,243.4849050203877,5931.807581192768,22569.719,266.655635637522,530.4655412064318,1.4245303314021591,3.0274122661875933,4.099737536599602,1.5112544522834372,9,0.0446385626095099,9,0.7006630050476818,9,2.22036896494262,-0.0741903187253232,0.034671345296373425,0,0.08916327368245922,-0.3154038936782654,-0.143709242479056,-0.20827211987375585,0.1257407423570057,T2_MODERADO
43,3576,224.795,30.535,0.605,62.732,1.3880740095831776,4,5,9,25.35,13.98,22.1,17.799999999999997,15.34491,2.372160000000002,-0.2890922959572772,-0.7322175732217158,-0.4441861429998307,101,1.9715,446,1.79,997,1.8665,1773,1.822,3780,1.6895,101,345,66.74308048326272,75.9945965898536,0.0648148148148144,446,551,73.68171756320586,72.82264821045099,-0.0058637798827244,446,1327,73.68171756320586,73.07596353241719,-0.0041275797373357,997,2783,73.20445681167539,68.11367546201691,-0.0360235538621403,1773,73.22740204011436,3780,69.38637079943153,11719,77.44179803795602,31812,82.11753079879152,39.8084369438738,184.122,2.044534729963221,4.424387419210252,184.00355269087456,769.294,13.98723376734858,24.921282404472453,412.2877909084395,1747.005,28.47898393078599,51.92299438590236,734.1703571797743,3098.409,50.52693658826492,92.40317146785864,1623.995164660826,6294.767,112.90662052156289,211.13797552839284,1.599836700672811,6.387934460272783,7.825656830643408,4.602012872632348,1,0.0273237224472926,1,0.2369277586821219,1,0.4867522559599719,-1.7765058419443538,-2.3349885940738804,0,-2.4440480664537017,2.3956911123162983,-0.5553869753164183,-0.7237342727639228,1.2307642939429377,T1_FORTE
44,21921,229.089,46.365,0.516,60.777,1.5767702634692655,5,10,15,19.92,16.95,17.2,18.85,13.49166,12.75036,-0.0805532953620808,-0.0282485875706204,-0.0622466476350697,235,1.565,989,1.5775,2254,1.575,3936,1.564,8965,1.572,235,754,120.34862674172,128.7132830684495,0.0335846470185057,989,1265,126.62211898676712,129.56681942831983,0.0114942528735631,989,2947,126.62211898676712,125.76858262689676,-0.0033818058843421,2254,6711,128.25806367651862,127.29072246866556,-0.0037853484747272,3936,125.98196671686436,8965,127.53255777062884,25602,131.11342731240492,68034,136.10037353301496,98.5046092140992,375.727,6.2122136264177525,10.564948734545284,409.8781991168263,1611.732,24.02102265085918,45.23128996413713,933.7370106373696,3657.749,50.57161708808425,96.5882220375714,1648.0095151543546,6311.960999999999,92.3093499778443,172.15605109887957,3762.945941765872,14333.627,201.73752504292804,381.7225237301116,3.223390961265014,4.531410529658518,5.603547973638024,2.873855903196369,3,0.0002715444025395,3,0.0586320406653734,3,0.3843086446513694,-0.9862289096896545,-0.602989012026311,0,-0.5994486995765337,0.8798179536228802,-0.37919395176294046,-0.594868734541381,1.2544319403506679,T1_FORTE
49,5278,227.462,0.722,0.463,39.829,1.1515883824643,5,3,8,12.419999999999998,11.266666666666666,9.0,9.95,20.60814,4.818449999999999,-0.0486912468336596,-0.6209912536442905,-0.2489962492173804,70,1.3475,344,1.197,744,1.352,1213,1.3705,2312,1.444,70,274,67.2068605777136,87.68895142044536,0.1322314049586768,344,400,82.56842870976243,76.8078406602441,-0.0361445783132529,344,869,82.56842870976243,69.5270974309918,-0.0857443450815355,744,1568,79.36810201558558,55.75680284965868,-0.1747368421052619,1213,72.78743025068447,2312,61.6596276411404,4845,46.516748499860334,12306,46.15221128735176,31.205332219538008,101.072,2.166973195978625,4.429365866008148,175.00286009925543,413.635,8.845197374003464,21.3538554821444,360.25070615233017,989.919,18.53662630351564,42.88796776423599,585.9086280636104,1655.898,30.793610422536485,70.33982911537682,1095.3448905677533,3269.429,64.03675362000516,135.48700153593882,0.3863853189289103,3.707443432993308,5.488416874068978,3.219417188853953,1,7.48518298877006e-05,1,0.0223707718561656,1,0.149568619222635,-1.281524240426599,-1.500867992450787,0,-1.5013669379988501,1.1829310891055222,-0.5908498511788128,-0.7237342727639228,0.9961482750494077,T1_FORTE
51,825,116.284,33.865,0.533,61.25,1.5383591797339569,3,9,12,3.533333333333333,8.044444444444444,3.6999999999999993,5.599999999999998,2.5204199999999988,7.264740000000002,0.3896353166986228,0.4848484848484356,0.4229599255510572,240,1.6235,911,1.589,2022,1.564,3515,1.5595,7182,1.568,240,671,129.12367127965922,120.33608809534908,-0.0352264557872032,911,1111,122.5329838914266,119.54699899308454,-0.0123347038559836,911,2604,122.5329838914266,116.74931944869188,-0.0241708825182685,2022,5160,120.87410339234768,102.8207012041731,-0.0807055050774982,3515,118.19523555937556,7182,107.33405175121676,17252,92.81839903819504,38784,81.50931749528488,105.24712691979973,378.809,5.9428051016886245,11.789489995989197,388.926689487666,1452.043,16.915186987130507,35.359191346385614,865.9024331013679,3187.6400000000003,45.55265804608365,91.97432770175791,1503.74346384258,5491.654,85.55029681483063,167.18808346450055,3052.312839812548,11281.305,167.96854293941692,324.86314765479386,1.2448483145001148,5.308179619879786,7.890857639326576,3.4505463287152023,2,0.0051132349327373,2,0.1823438423467025,2,0.6031415662392434,-1.4422927121872784,1.748689743078099,0,1.7438851230987389,1.3856687255031657,-0.41171326875928643,-0.6593015036526518,4.2005686210138435,T5_ANOMALO
53,17574,207.941,28.323,0.454,26.026,0.7674152690556838,3,5,8,10.166666666666666,18.04,8.299999999999999,12.6,2.965199999999997,20.60814,0.2791302292602123,0.7484276729559435,0.4433843345537182,26,2.1225,105,1.666,232,1.7,458,1.8075,997,1.7,26,79,56.21116607490525,56.93182205022455,0.0063694267515922,105,127,56.75165805639472,54.9139853193305,-0.0164569215876088,105,353,56.75165805639472,63.59788982192806,0.0568862275449097,232,765,55.73072875802571,61.25575790214033,0.0472279260780283,458,61.88633188054472,997,59.87450061611168,2670,57.72454362307578,8117,68.54958458984464,11.244921596909217,46.177,0.3180065558722648,0.7792009751155855,47.26201297907866,163.21,4.6641935088832005,7.355759587770453,104.20415255360116,377.221,10.05073402684073,16.480889288937135,205.20194870007032,758.642,18.12960498645229,30.748207062061184,439.6705154185024,1624.967,32.12829621624942,60.77468975337342,2.524666932392829,4.037004032329306,5.514401218049484,5.260520861529952,0,0.0,0,0.0,0,0.0,-2.44021272129988,1.9389808113364009,0,1.842526013533933,2.9733091197134214,-0.6626166197224729,-0.7881670418751936,6.266618794845021,T5_ANOMALO
55,15558,142.483,11.586,0.464,60.952,1.7585262008949976,5,11,16,11.54,21.181818181818183,12.7,16.9,20.7564,17.34642,0.2946602211479601,-0.0894941634241222,0.1602061865477312,122,1.97,486,1.931,1067,1.935,1938,1.9715,4293,1.9355,122,364,50.23105069493827,49.95656407911893,-0.0027397260273972,486,581,50.02518573307377,47.843017137310056,-0.0222970130416489,486,1452,50.02518573307377,49.81932077120927,-0.002061855670103,1067,3226,48.812869846538376,49.194101257398565,0.0038898397386027,1938,49.8707870116754,4293,49.09879340468351,12390,51.01333755002338,38697,62.23715960367656,49.64325612717912,216.97,2.3202330459748923,5.455612896104093,204.70634958309665,857.613,9.0298476002345,19.77526250178357,456.2679309686236,1852.48,27.56612350823921,53.54225011781626,818.0138956501967,3392.299,51.01897713995139,97.10495070041796,1805.6880198893564,7498.452,112.61680436039995,217.12345864435667,0.9681762253887582,2.4529546002705223,3.9025353718558335,1.3948922677527933,8,0.0635597059012332,8,0.882697966175954,8,2.4985361604515184,-0.3360376490973399,0.3666698568459194,0,0.47490041088072743,-0.41747234888028467,-0.5455751124295898,-0.2727048889850267,0.8757080634150594,T1_FORTE
58,12374,225.297,6.349,0.517,59.983,1.553161094078534,4,9,13,14.675,11.2,15.15,6.9,8.8956,12.30558,-0.1342995169082073,0.1608391608391533,-0.0310009796966311,93,2.192,321,2.1645,764,2.0745,1404,1.955,3296,1.8,93,228,49.08627327735596,40.11351364601132,-0.1005917159763302,321,443,42.35670355384748,46.76391196100793,0.0494521764880064,321,1083,42.35670355384748,47.63479745463844,0.0586510263929611,764,2532,44.80515266893662,49.49679169186192,0.0497512437810939,1404,46.315273979440704,3296,48.32388193613059,10844,57.2356502601772,28543,58.84868523838925,35.96116807288433,181.737,0.8032238529921882,2.333145163100975,130.34639154843742,608.404,3.650293708082432,8.961896005132623,323.54858967728285,1389.5120000000002,16.22108163954583,31.947906475302258,608.3925308834797,2433.972,32.5974675584521,64.84911542856236,1458.7975767622222,5448.108,80.37829718712278,163.3152953863535,0.5581541643143609,3.98920448904578,5.210856401687276,2.568442194600518,2,2.254959525215655e-05,2,0.0187072126688847,2,0.1888596648011196,-1.0360597430323748,-0.49876733957568214,0,-0.448545899535248,0.6119207363298449,-0.5880464617825761,-0.6593015036526518,1.410722802229825,T1_FORTE
60,4403,242.153,19.984,0.489,51.274,1.4036770630285835,3,6,9,11.300000000000002,20.966666666666665,11.099999999999998,22.15,3.2617199999999933,7.04235,0.2995867768594947,0.3669064748201092,0.3231486711457098,154,1.6715,724,1.892,1202,1.815,1702,1.773,3211,1.7440000000000002,154,570,99.51680690977918,122.78047605751976,0.1046511627906971,724,478,116.96455877058462,61.77796584788888,-0.3087490961677496,724,978,116.96455877058462,52.66636209835716,-0.3790476190476169,1202,2009,86.3053404801981,48.08303633519633,-0.2844167408726604,1702,68.74091126641403,3211,57.63861237144677,8006,51.73581533244754,18573,46.88326031694726,62.1631766700416,268.295,2.5528806275880767,4.148189209944761,277.6651009374342,1355.718,8.935876334784535,15.609740631391022,476.4858273928991,2168.875,20.760714140614432,35.6522798510653,706.7442340436126,2954.803,36.502542997883054,63.456691561519655,1376.4949717194536,5429.385,78.52816387298225,147.3902287560129,0.8857625432070284,4.104949252151679,5.764457108785491,2.92442568185298,2,0.00540132888589,2,0.1641887969311496,2,0.5565918815308222,-1.2603015079079447,1.2245405068336814,0,1.261840770740026,0.9241758282039392,-0.526652234004992,-0.6593015036526518,3.3719703366016085,T5_ANOMALO
61,9778,159.312,34.103,0.586,65.572,1.497958140981083,4,12,16,12.625,10.416666666666666,8.850000000000001,7.549999999999999,13.121010000000002,13.26927,-0.0958408679927626,0.0056179775280896,-0.0603302720604643,226,1.736,901,1.5985,2020,1.593,3691,1.6,8337,1.596,226,675,128.23872829804293,127.67130029672414,-0.0022172949002217,901,1119,127.81315729705383,126.99038669514164,-0.0032290390825074,901,2790,127.81315729705383,131.92701030661496,0.0158383397050791,2020,6317,127.35606251821376,132.75713645669245,0.0207643209178313,3691,130.89854705422468,8337,131.40686797207275,21896,124.24403516875876,50411,111.7367694315653,91.88809288040582,380.321,2.9758309982485347,6.558823099928959,374.81742207246793,1457.83,18.836157502693368,38.384099713810535,839.9361513910458,3262.105,40.43882889315442,84.59256994225447,1536.1137258104586,6001.8240000000005,71.95006056617976,149.74724391959683,3478.494407067934,13473.32,170.02340058105776,348.690461284815,0.419220021331827,3.7613079881880656,5.294260456536647,2.5109566718079974,2,0.7046888054221144,2,0.8728407522970174,2,0.991406673575396,-0.8955593748400376,-0.6267559151547285,0,-0.5901934504742117,0.5614966356516057,-0.41199360769891014,-0.6593015036526518,1.042598296528956,T1_FORTE
63,4457,226.458,19.415,0.537,61.399,1.530614684524505,3,8,11,12.083333333333334,13.175,15.65,8.5,0.2965200000000042,1.186080000000001,0.0432200593863394,0.599999999999591,0.2380930386009774,75,1.856,331,1.6465,839,1.832,1563,1.8185,3409,1.766,75,256,40.76051202319331,46.37640479083328,0.0644490644490637,331,508,44.972431598923286,55.21690695408586,0.1022511526986699,331,1232,44.972431598923286,55.79661201397128,0.1074157303370775,839,2570,50.66380679623583,51.7306251356083,0.0104187143699625,1563,53.09056691020929,3409,51.46392055076518,8948,48.63000821113784,23517,49.92525839840818,32.525465646213334,130.878,0.8333032429592634,2.2156007147525134,151.29387948986562,533.884,7.310543598269688,15.323112035338983,363.52404051786834,1427.304,18.5826198053401,39.37997159539401,673.4817135062968,2645.311,34.320145806008895,72.94957667659844,1484.776061948946,5736.058999999999,85.33053363613422,174.3548925677003,2.971181219544205,4.381326644358015,5.98340728658828,2.862462178530737,3,0.30804073041146,3,0.8866149526580532,3,1.501684055676452,-1.1976402151598666,0.8137453573293587,0,0.8510595662680629,0.8698238143730114,-0.5775337515466884,-0.594868734541381,2.8932858667291437,T5_ANOMALO
